g_adr_sk,g_line1_adr,g_line2_adr,g_line3_adr,g_line4_adr,g_city_nam,g_town_cd,g_us_state_cd,g_zip5_cd,g_zip4_cd,g_cntry_cd,g_cnty_cd,g_usps_adr_vrfy_cd,g_usps_line1_adr,g_usps_line2_adr,g_lat_num,g_lon_num,g_cmn_enty_ty_cd,g_dstct_ofc_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts,g_dummy_ind,g_dummy_ts,g_dummy_user_id
1215576,2972  25TH STREET NE,,,,HARVEY,,ND,58341,,USA,052,,,,47.7751,-99.9554,P,06,0,KARCHARVAT,09-FEB-17 11.36.12.765000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215577,1000  SOUTH COLUMBIA RD,,,,GRAND FORKS,,ND,58206,,USA,018,,,,47.9116,-97.0666,P,04,1,RACHELSPANGENBER,08-SEP-14 08.48.20.213000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215579,1     BURDICK EXPRESSWAY W,,,,MINOT             ,,ND,58702,    ,USA,051,00,1     BURDICK EXPRESSWAY W,,48.2247,-101.32,P,02,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215581,1001  7TH ST,,,,DEVILS LAKE,,ND,58301,,USA,036,,,,48.1149,-98.85,P,03,0,KHANDELAND,29-NOV-19 01.42.15.647000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215582,101   3RD AVE SE,,,,MINOT,,ND,58701,,USA,051,,,,48.1796,-101.275,P,02,2,JMLAGRO,29-JUL-15 01.25.24.699000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215583,222   N 7TH STREET,,,,BISMARCK,,ND,58501,,USA,008,,,,46.8069,-100.781,P,07,0,DMOCK,11-MAR-16 02.47.40.701000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215584,514   ST PETER ST STE 100,,,,ST PAUL           ,,MN,55102,    ,USA,054,00,514   ST PETER ST STE 100,,44.9489,-93.0991,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215587,301   PENOBSCOT DRIVE,,,,REDWOOD CITY,,CA,94063,,USA,054,,,,37.4995,-122.217,P,,1,MMANYGUNS,24-JUN-15 03.04.45.883000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215588,3221  32ND AVE SO STE 300,,,,GRAND FORKS       ,,ND,58201,    ,USA,018,00,3221  32ND AVE SO STE 300,,47.8893,-97.0738,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215592,801   BROADWAY NORTH,,,,FARGO,,ND,58102,,USA,009,,,,46.8849,-96.7876,P,05,15,PJHEID,06-JUL-15 08.32.58.724000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215594,801   BROADWAY NORTH,,,,FARGO,,ND,58102,,USA,009,,,,46.8849,-96.7876,P,05,9,JMLAGRO,05-JUN-15 03.52.33.018000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215597,520   3RD ST NW,,,,JAMESTOWN         ,,ND,58401,    ,USA,047,00,520   3RD ST NW,,46.9103,-98.7148,P,06,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215599,3000  32ND AVE SOUTH,,,,FARGO             ,,ND,58103,    ,USA,009,00,3000  32ND AVE SOUTH,,46.8323,-96.8264,P,05,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215600,3000  32ND AVE SOUTH,,,,FARGO,,ND,58103,,USA,009,,,,46.8323,-96.8264,P,05,0,KHANDELAND,29-NOV-19 01.44.18.533000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215601,213   2ND AVE NE,,,,ROLLA,,ND,58367,,USA,040,,,,48.862,-99.6148,P,03,8,PJHEID,08-AUG-15 01.34.24.382000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215602,115   VIVIAN ST W,,,,PARK RIVER,,ND,58270,4540,USA,050,,,,48.3992,-97.7502,P,04,18,MMANYGUNS,07-AUG-15 11.13.09.499000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215603,115 VIVIAN ST W,,,,PARK RIVER        ,,ND,58270,4540,USA,050,00,115 VIVIAN ST W,,48.3992,-97.7502,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215604,115   VIVIAN STREET,,,,PARK RIVER,,ND,58270,,USA,050,,,,48.3992,-97.7502,P,04,0,DMOCK,03-OCT-15 07.43.08.795000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215605,115   VIVIAN STREET,,,,PARK RIVER,,ND,58270,,USA,050,,,,48.3992,-97.7502,P,04,1,DOMINICKNGANTOU,26-JUN-14 10.52.48.241000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215609,115   VIVIAN ST W,,,,PARK RIVER,,ND,58270,4540,USA,050,,,,48.3992,-97.7502,P,04,7,MMANYGUNS,11-AUG-15 01.13.05.848000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215610,115   VIVIAN STREET,,,,PARK RIVER,,ND,58270,,USA,050,,,,48.3992,-97.7502,P,04,4,MMANYGUNS,21-JUL-15 11.07.01.780000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215611,115   VIVIAN STREET,,,,PARK RIVER,,ND,58270,,USA,050,,,,48.3992,-97.7502,P,04,5,MMANYGUNS,11-AUG-15 11.27.05.295000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215612,115   VIVIAN STREET,,,,PARK RIVER,,ND,58270,,USA,050,,,,48.3992,-97.7502,P,04,4,RRUD,18-DEC-14 03.06.49.222000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215613,164   WEST 13TH STREET,,,,GRAFTON,,ND,58237,,USA,050,,,,48.4113,-97.4136,P,04,5,DOMINICKNGANTOU,26-JUN-14 01.16.22.299000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215676,PO BOX 4100,,,,ROCHESTER         ,,MN,55903,    ,USA,054,00,PO BOX 4100,,43.996,-92.8391,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215678,9930  W HIGHWAY 80,,,,MIDLAND           ,,TX,79706,    ,USA,054,00,9930  W HIGHWAY 80,,31.9237,-102.215,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215679,PO BOX I,115   VIVIAN STREET,,,PARK RIVER,,ND,58270,,USA,050,,,,48.3974,-97.7696,P,04,3,JMLAGRO,30-DEC-13 01.31.52.739000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215682,PO BOX I,115   VIVIAN STREET,,,PARK RIVER,,ND,58270,,USA,050,,,,48.3974,-97.7696,P,04,7,MMANYGUNS,03-AUG-15 01.28.07.839000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215683,PO BOX I,115   VIVIAN STREET,,,PARK RIVER,,ND,58270,4540,USA,050,,,,48.3974,-97.7696,P,04,4,DMOCK,05-AUG-14 12.29.00.168000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215684,164   WEST 13TH STREET,,,,GRAFTON           ,,ND,58237,    ,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215686,164   WEST 13TH STREET,,,,GRAFTON           ,,ND,58237,    ,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215687,164   13TH STREET,,,,GRAFTON           ,,ND,58237,    ,USA,050,00,164   13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215689,164   13TH STREET,,,,GRAFTON           ,,ND,58237,    ,USA,050,00,164   13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215690,164   WEST 13TH STREET,,,,GRAFTON,,ND,58237,,USA,050,,,,48.4113,-97.4136,P,04,3,JMLAGRO,15-JUL-15 12.39.24.228000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215692,164   WEST 13TH STREET,,,,GRAFTON           ,,ND,58237,    ,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215693,164   WEST 13TH STREET,,,,GRAFTON           ,,ND,58237,    ,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215697,164   WEST 13TH STREET,,,,GRAFTON           ,,ND,58237,    ,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215699,164   WEST 13TH STREET,,,,GRAFTON           ,,ND,58237,    ,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215700,164   13TH STREET,,,,GRAFTON,,ND,58237,,USA,050,,,,48.4113,-97.4136,P,04,8,ESTHERSHAHPAR,04-AUG-15 12.11.36.010000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215701,1665  43RD ST S STE 102,,,,FARGO,,ND,58103,,USA,009,,,,46.863,-96.8534,P,05,1,JMLAGRO,27-JAN-15 10.46.43.245000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215702,3015  3RD AVE SE,,,,ABERDEEN,,SD,57401,,USA,054,,,,45.4622,-98.4456,P,,0,MLMOOS,12-SEP-19 02.09.35.729000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215704,164   WEST 13TH STREET,,,,GRAFTON           ,,ND,58237,    ,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215705,125   EAST FRAZEE STREET,,,,DETROIT LAKES,,MN,56501,,USA,054,,,,46.8157,-95.8443,P,,2,MMANYGUNS,24-FEB-15 04.27.47.669000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215708,3015  3RD AVE SE,,,,ABERDEEN          ,,SD,57401,    ,USA,054,00,3015  3RD AVE SE,,45.4622,-98.4456,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215709,1200  N 7TH STREET,,,,OAKES             ,,ND,58474,    ,USA,011,00,1200  N 7TH STREET,,46.1432,-98.0905,P,06,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215710,164   WEST 13TH STREET,,,,GRAFTON           ,,ND,58237,    ,USA,050,00,164   WEST 13TH STREET,,48.4113,-97.4136,P,04,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1215711,310   NORTH 9TH STREET,,,,BISMARCK,,ND,58501,,USA,008,,,,46.8076,-100.778,P,07,0,DMOCK,04-NOV-15 12.21.54.474000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
11329743,115 Vivian St W,,,,Park River,,ND,58270,4540,USA,050,,,,48.3992,-97.7502,P,04,4,DMOCK,10-DEC-15 04.12.00.654000000 PM,JMLAGRO,27-SEP-13 11.27.12.322000000 AM,N,,
11329744,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,4,DMOCK,10-DEC-15 04.12.00.733000000 PM,JMLAGRO,27-SEP-13 11.27.12.460000000 AM,N,,
11329745,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,4,DMOCK,10-DEC-15 04.12.00.699000000 PM,JMLAGRO,27-SEP-13 11.27.12.578000000 AM,N,,
11330073,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,18,DMOCK,31-DEC-15 01.14.43.551000000 PM,JMLAGRO,03-OCT-13 10.03.04.017000000 AM,N,,
11330074,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,18,DMOCK,31-DEC-15 01.14.43.520000000 PM,JMLAGRO,03-OCT-13 10.03.04.084000000 AM,N,,
11330075,115 Vivian St W,,,,Park River,,ND,58270,4540,USA,050,,,,48.3992,-97.7502,P,04,18,DMOCK,31-DEC-15 01.14.43.589000000 PM,JMLAGRO,03-OCT-13 10.03.04.176000000 AM,N,,
11330550,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,3,USHASHA,18-FEB-16 01.37.54.041000000 PM,JMLAGRO,09-OCT-13 08.44.47.579000000 AM,N,,
11330551,115 Vivian St W,,,,Park River,,ND,58270,4540,USA,050,,,,48.3992,-97.7502,P,04,3,USHASHA,18-FEB-16 01.37.53.996000000 PM,JMLAGRO,09-OCT-13 08.44.47.703000000 AM,N,,
11330552,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,3,USHASHA,18-FEB-16 01.37.53.964000000 PM,JMLAGRO,09-OCT-13 08.44.47.766000000 AM,N,,
11330554,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,5,DMOCK,31-DEC-15 01.59.29.356000000 PM,JMLAGRO,09-OCT-13 08.53.11.906000000 AM,N,,
11330555,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,5,DMOCK,31-DEC-15 01.59.29.325000000 PM,JMLAGRO,09-OCT-13 08.53.11.984000000 AM,N,,
11330556,115 Vivian St W,,,,Park River,,ND,58270,4540,USA,050,,,,48.3992,-97.7502,P,04,5,DMOCK,31-DEC-15 01.59.29.275000000 PM,JMLAGRO,09-OCT-13 08.53.12.087000000 AM,N,,
11331658,PO Box 1148,,,,Williston,,ND,58802,1148,USA,053,00,PO Box 1148,,48.1763,-103.616,P,55,10,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,JMLAGRO,25-OCT-13 03.45.33.865000000 PM,N,,
11331659,3 - 4th St E,,,,Williston,,ND,58801,,USA,053,00,3 - 4th St E,,48.1477,-103.621,P,01,10,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,JMLAGRO,25-OCT-13 03.45.33.998000000 PM,N,,
11331660,PO Box 1148,,,,Williston,,ND,58802,1148,USA,053,00,PO Box 1148,,48.1763,-103.616,P,55,10,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,JMLAGRO,25-OCT-13 03.45.34.043000000 PM,N,,
11332458,115 Vivian St W,,,,Park River,,ND,58270,4540,USA,050,,,,48.3992,-97.7502,P,04,7,CKRAFT,10-JUN-16 10.10.12.813000000 AM,JMLAGRO,06-NOV-13 01.27.51.924000000 PM,N,,
11332459,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,7,CKRAFT,10-JUN-16 10.10.12.793000000 AM,JMLAGRO,06-NOV-13 01.27.52.022000000 PM,N,,
11332460,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,7,CKRAFT,10-JUN-16 10.10.12.771000000 AM,JMLAGRO,06-NOV-13 01.27.52.098000000 PM,N,,
11332551,"400 S Sycamore Ave, Ste 102",,,,Sioux Falls,,SD,57110,,,054,00,"400 S Sycamore Ave, Ste 102",,43.5449,-96.6713,P,,0,INC0414964_CNTY_CD_UPD,07-MAR-23 09.36.13.000000000 AM,JMLAGRO,07-NOV-13 11.00.47.997000000 AM,N,,
11332552,1600 N Kniss Ave,,,,Luverne,,MN,56156,1067,USA,054,,,,43.6645,-96.2126,P,54,1,ANNDOLL,27-SEP-18 08.41.21.802000000 AM,JMLAGRO,07-NOV-13 11.00.48.010000000 AM,N,,
11332553,PO Box 5074,,,,Sioux Falls,,SD,57117,5074,USA,054,,,,43.5692,-96.7216,P,56,1,ANNDOLL,27-SEP-18 08.41.21.779000000 AM,JMLAGRO,07-NOV-13 11.00.48.080000000 AM,N,,
11332554,PO Box 5074,,,,Sioux Falls,,SD,57117,5074,USA,054,,,,43.5692,-96.7216,P,56,1,ANNDOLL,27-SEP-18 08.41.21.759000000 AM,JMLAGRO,07-NOV-13 11.00.48.160000000 AM,N,,
11333666,1444 45th St S,,,,Fargo,,ND,58103,,,009,00,1444 45th St S,,46.8588,-96.8616,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.16.33.000000000 PM,PJHEID,24-NOV-13 09.18.55.094000000 PM,N,,
11333667,300 45th St S,315,,,Fargo,,ND,58103,,USA,009,,,,46.8724,-96.8614,P,05,5,AYARBROUGH,15-SEP-18 10.56.57.736000000 AM,PJHEID,24-NOV-13 09.18.55.119000000 PM,N,,
11333668,300 45th St S,315,,,Fargo,,ND,58103,,USA,009,,,,46.8724,-96.8614,P,55,5,AYARBROUGH,15-SEP-18 10.56.57.697000000 AM,PJHEID,24-NOV-13 09.18.55.223000000 PM,N,,
11333669,300 45th St S,315,,,Fargo,,ND,58103,,USA,009,,,,46.8724,-96.8614,P,55,5,AYARBROUGH,15-SEP-18 10.56.57.657000000 AM,PJHEID,24-NOV-13 09.18.55.294000000 PM,N,,
11334773,PO Box 5501,,,,Bismarck,,ND,58506,5501,USA,008,,,,46.7287,-100.615,P,55,4,DMOCK,20-APR-16 03.42.52.569000000 PM,PJHEID,07-DEC-13 02.01.04.164000000 PM,N,,
11334774,PO Box 5501,,,,Bismarck,,ND,58506,5501,USA,008,,,,46.7287,-100.615,P,55,4,DMOCK,20-APR-16 03.42.52.562000000 PM,PJHEID,07-DEC-13 02.01.04.175000000 PM,N,,
11334775,300 N 7th St,,,,Bismarck,,ND,58501,4439,USA,008,,,,46.808,-100.781,P,07,4,DMOCK,20-APR-16 03.42.52.559000000 PM,PJHEID,07-DEC-13 02.01.04.206000000 PM,N,,
11336813,115 Vivian St W,,,,Park River,,ND,58270,4540,USA,050,,,,48.3992,-97.7502,P,04,8,DMOCK,07-DEC-15 02.02.09.481000000 PM,JMLAGRO,09-JAN-14 11.11.08.826000000 AM,N,,
11336814,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,8,DMOCK,07-DEC-15 02.02.09.448000000 PM,JMLAGRO,09-JAN-14 11.11.09.037000000 AM,N,,
11336815,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,8,DMOCK,07-DEC-15 02.02.09.418000000 PM,JMLAGRO,09-JAN-14 11.11.09.121000000 AM,N,,
11336817,"101 East 5th Street, Suite 1200",,,,St Paul,,MN,55101,,,,00,"101 East 5th Street, Suite 1200",,44.9472,-93.0915,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,JMLAGRO,09-JAN-14 11.26.03.965000000 AM,N,,
11336818,250 Thompson Street,,,,St Paul,,MN,55102,,USA,054,,,,44.9427,-93.1095,P,54,5,DMOCK,31-DEC-15 01.37.43.994000000 PM,JMLAGRO,09-JAN-14 11.26.03.982000000 AM,N,,
11336819,166 4th Street E,,,,St Paul,,MN,55101,,USA,054,,,,44.9473,-93.0883,P,54,5,DMOCK,31-DEC-15 01.37.44.006000000 PM,JMLAGRO,09-JAN-14 11.26.04.000000000 AM,N,,
11336820,166 4th Street E,,,,St Paul,,MN,55101,,USA,054,,,,44.9473,-93.0883,P,54,5,DMOCK,31-DEC-15 01.37.44.003000000 PM,JMLAGRO,09-JAN-14 11.26.04.015000000 AM,N,,
11337044,115 Vivian St W,,,,Park River,,ND,58270,4540,USA,050,,,,48.3992,-97.7502,P,04,4,DMOCK,31-DEC-15 01.54.49.559000000 PM,JMLAGRO,10-JAN-14 12.08.50.419000000 PM,N,,
11337045,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,4,DMOCK,31-DEC-15 01.54.49.532000000 PM,JMLAGRO,10-JAN-14 12.08.50.537000000 PM,N,,
11337046,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,4,DMOCK,31-DEC-15 01.54.49.509000000 PM,JMLAGRO,10-JAN-14 12.08.50.624000000 PM,N,,
11337051,115 Vivian St W,,,,Park River,,ND,58270,4540,USA,050,,,,48.3992,-97.7502,P,04,0,CJFRANCIS,02-MAR-16 10.03.09.105000000 AM,JMLAGRO,10-JAN-14 12.23.32.004000000 PM,N,,
11337052,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,0,CJFRANCIS,02-MAR-16 10.03.09.063000000 AM,JMLAGRO,10-JAN-14 12.23.32.090000000 PM,N,,
11337053,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,0,CJFRANCIS,02-MAR-16 10.03.09.018000000 AM,JMLAGRO,10-JAN-14 12.23.32.217000000 PM,N,,
11337055,115 Vivian St W,,,,Park River,,ND,58270,4540,USA,050,,,,48.3992,-97.7502,P,04,1,DMOCK,02-DEC-15 05.52.43.498000000 PM,JMLAGRO,10-JAN-14 12.32.07.176000000 PM,N,,
11337056,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,1,DMOCK,02-DEC-15 05.52.43.467000000 PM,JMLAGRO,10-JAN-14 12.32.07.320000000 PM,N,,
11337057,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,1,DMOCK,02-DEC-15 05.52.43.436000000 PM,JMLAGRO,10-JAN-14 12.32.07.409000000 PM,N,,
11337609,300 N 7th Street,,,,Bismarck,,ND,58501,4439,USA,008,,,,46.808,-100.781,P,07,0,DMOCK,11-MAR-16 02.47.40.749000000 PM,PJHEID,13-JAN-14 08.51.02.866000000 AM,N,,
11337610,PO Box 5501,,,,Bismarck,,ND,58506,5501,USA,008,,,,46.7287,-100.615,P,55,0,DMOCK,11-MAR-16 02.47.40.734000000 PM,PJHEID,13-JAN-14 08.51.02.875000000 AM,N,,
11337611,PO Box 5501,,,,Bismarck,,ND,58506,5501,USA,008,,,,46.7287,-100.615,P,55,0,DMOCK,11-MAR-16 02.47.40.751000000 PM,PJHEID,13-JAN-14 08.51.02.886000000 AM,N,,
11337643,115 Vivian St W,,,,Park River,,ND,58270,4540,USA,050,,,,48.3992,-97.7502,P,04,4,AYARBROUGH,22-MAR-16 12.22.43.228000000 PM,JMLAGRO,13-JAN-14 12.40.29.584000000 PM,N,,
11337644,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,4,AYARBROUGH,22-MAR-16 12.22.43.208000000 PM,JMLAGRO,13-JAN-14 12.40.29.697000000 PM,N,,
11337645,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,4,AYARBROUGH,22-MAR-16 12.22.43.191000000 PM,JMLAGRO,13-JAN-14 12.40.29.781000000 PM,N,,
11337660,"101 East 5th Street, Suite 1200",,,,St Paul,,MN,55101,,,,00,"101 East 5th Street, Suite 1200",,44.9472,-93.0915,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,JMLAGRO,13-JAN-14 01.37.02.546000000 PM,N,,
11337661,250 Thompson Street,,,,St Paul,,MN,55102,,USA,054,,,,44.9427,-93.1095,P,54,7,CJFRANCIS,25-FEB-16 03.55.16.384000000 PM,JMLAGRO,13-JAN-14 01.37.02.561000000 PM,N,,
11337662,166 4th Street E,,,,St Paul,,MN,55101,,USA,054,,,,44.9473,-93.0883,P,54,7,CJFRANCIS,25-FEB-16 03.55.16.405000000 PM,JMLAGRO,13-JAN-14 01.37.02.603000000 PM,N,,
11337663,166 4th Street E,,,,St Paul,,MN,55101,,USA,054,,,,44.9473,-93.0883,P,54,7,CJFRANCIS,25-FEB-16 03.55.16.428000000 PM,JMLAGRO,13-JAN-14 01.37.02.616000000 PM,N,,
11339973,17 1st Ave SW,,,,Minot,,ND,58701,,,051,00,17 1st Ave SW,,48.2352,-101.293,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.18.28.000000000 PM,JOYSPEZIALE,27-JAN-14 12.18.39.776000000 PM,N,,
11339974,400 Burdick Expressway E,,,,Minot,,ND,58701,,USA,051,,,,48.2325,-101.286,P,02,6,MMANYGUNS,25-NOV-15 04.25.07.751000000 PM,JOYSPEZIALE,27-JAN-14 12.18.39.785000000 PM,N,,
11339975,PO Box 5010,,,,Minot,,ND,58702,5010,USA,051,,,,48.2284,-101.224,P,55,6,MMANYGUNS,25-NOV-15 04.25.07.767000000 PM,JOYSPEZIALE,27-JAN-14 12.18.39.804000000 PM,N,,
11339976,PO Box 5010,,,,Minot,,ND,58702,5010,USA,051,,,,48.2284,-101.224,P,55,6,MMANYGUNS,25-NOV-15 04.25.07.763000000 PM,JOYSPEZIALE,27-JAN-14 12.18.39.822000000 PM,N,,
11350823,1444 45th St S,,,,Fargo,,ND,58103,,,009,00,1444 45th St S,,46.8588,-96.8616,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.16.33.000000000 PM,PJHEID,12-FEB-14 07.55.53.055000000 AM,N,,
11350824,300 45th St S,315,,,Fargo,,ND,58103,,USA,009,,,,46.8724,-96.8614,P,05,3,AYARBROUGH,15-SEP-18 11.25.59.483000000 AM,PJHEID,12-FEB-14 07.55.53.066000000 AM,N,,
11350825,300 45th St S,315,,,Fargo,,ND,58103,,USA,009,,,,46.8724,-96.8614,P,55,3,AYARBROUGH,15-SEP-18 11.25.59.541000000 AM,PJHEID,12-FEB-14 07.55.53.183000000 AM,N,,
11350826,300 45th St S,315,,,Fargo,,ND,58103,,USA,009,,,,46.8724,-96.8614,P,55,3,AYARBROUGH,15-SEP-18 11.25.59.516000000 AM,PJHEID,12-FEB-14 07.55.53.259000000 AM,N,,
11351483,PO Box 5501,,,,Bismarck,,ND,58506,5501,USA,008,00,PO Box 5501,,46.7287,-100.615,P,55,9,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,PJHEID,15-FEB-14 10.11.22.056000000 AM,N,,
11351484,PO Box 5501,,,,Bismarck,,ND,58506,5501,USA,008,00,PO Box 5501,,46.7287,-100.615,P,55,9,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,PJHEID,15-FEB-14 10.11.22.070000000 AM,N,,
