R_FUNC_AREA_CD,R_LIST_NUM,R_LIST_DTL_SK,R_LOB_CD,R_LIST_BEG_DT,R_LIST_BEG_VALUE,R_VOID_DT,R_LIST_END_DT,R_LIST_END_VALUE,R_LIST_SORT_NUM,L_HIBERNATE_VER_NUM,G_AUD_USER_ID,G_AUD_TS,G_AUD_ADD_USER_ID,G_AUD_ADD_TS
P1,1061,1013540,MED,01-JAN-01,225X00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013541,MED,01-JAN-01,225XE0001X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013542,MED,01-JAN-01,225XE1200X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013543,MED,01-JAN-01,225XF0002X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013544,MED,01-JAN-01,225XG0600X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013545,MED,01-JAN-01,225XH1200X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1124,1012479,MED,01-JAN-01,9007,,31-DEC-99,9007,,0,INITIAL_LOAD,31-JAN-08 12.00.00.000000000 AM,INITIAL_LOAD,31-JAN-08 12.00.00.000000000 AM
P1,1128,1012498,MED,01-JAN-01,104,,31-DEC-99,,,0,INITIAL_LOAD,23-OCT-08 12.00.00.000000000 AM,INITIAL_LOAD,23-OCT-08 12.00.00.000000000 AM
P1,1128,1012499,MED,01-JAN-01,105,,31-DEC-99,,,0,INITIAL_LOAD,23-OCT-08 12.00.00.000000000 AM,INITIAL_LOAD,23-OCT-08 12.00.00.000000000 AM
P1,1061,1003360,MED,01-JAN-01,174200000X,,31-DEC-99,174200000X,,0,JPRYOR,06-SEP-11 12.00.00.000000000 AM,JPRYOR,06-SEP-11 12.00.00.000000000 AM
P1,1061,1003361,MED,01-JAN-01,174H00000X,,31-DEC-99,174H00000X,,0,JPRYOR,06-SEP-11 12.00.00.000000000 AM,JPRYOR,06-SEP-11 12.00.00.000000000 AM
P1,1061,1003376,MED,01-JAN-01,174N00000X,,31-DEC-99,174N00000X,,0,JPRYOR,06-SEP-11 12.00.00.000000000 AM,JPRYOR,06-SEP-11 12.00.00.000000000 AM
P1,1061,1003377,MED,01-JAN-01,174V00000X,,31-DEC-99,174V00000X,,0,JPRYOR,06-SEP-11 12.00.00.000000000 AM,JPRYOR,06-SEP-11 12.00.00.000000000 AM
P1,1061,1003378,MED,01-JAN-01,204R00000X,,31-DEC-99,204R00000X,,0,JPRYOR,06-SEP-11 12.00.00.000000000 AM,JPRYOR,06-SEP-11 12.00.00.000000000 AM
P1,1061,1003379,MED,01-JAN-01,207RH0005X,,31-DEC-99,207RH0005X,,0,JPRYOR,06-SEP-11 12.00.00.000000000 AM,JPRYOR,06-SEP-11 12.00.00.000000000 AM
P1,1021,1015776,MED,01-JAN-01,9941,,31-DEC-99,,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1061,1013609,MED,01-JAN-01,225000000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013610,MED,01-JAN-01,225100000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1014854,MED,01-JAN-01,2085R0001X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013885,MED,01-JAN-01,207PE0004X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013886,MED,01-JAN-01,207PE0005X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013887,MED,01-JAN-01,207PH0002X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013888,MED,01-JAN-01,207PP0204X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013905,MED,01-JAN-01,292200000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013906,MED,01-JAN-01,293D00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013909,MED,01-JAN-01,302F00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013910,MED,01-JAN-01,302R00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013911,MED,01-JAN-01,305R00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1075,1013912,MED,01-JAN-01,030,,31-DEC-99,030,,0,INITIAL_LOAD,15-AUG-07 12.00.00.000000000 AM,INITIAL_LOAD,15-AUG-07 12.00.00.000000000 AM
P1,1076,1013913,MED,01-JAN-01,070,,31-DEC-99,070,,0,INITIAL_LOAD,15-AUG-07 12.00.00.000000000 AM,INITIAL_LOAD,15-AUG-07 12.00.00.000000000 AM
P1,1077,1013914,MED,01-JAN-01,001,,31-DEC-99,001,,0,INITIAL_LOAD,15-AUG-07 12.00.00.000000000 AM,INITIAL_LOAD,15-AUG-07 12.00.00.000000000 AM
P1,1017,1012535,MED,01-JAN-01,VN,,31-DEC-99,VN,36,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,1027,1012536,MED,01-JAN-01,007,,31-DEC-99,007,1,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,49,1004528,MED,01-JAN-05,133N00000X,,31-DEC-99,133N00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1004529,MED,01-JAN-05,133NN1002X,,31-DEC-99,133NN1002X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1004530,MED,01-JAN-05,133V00000X,,31-DEC-99,133V00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1004531,MED,01-JAN-05,133VN1004X,,31-DEC-99,133VN1004X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1004532,MED,01-JAN-05,133VN1005X,,31-DEC-99,133VN1005X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1004533,MED,01-JAN-05,133VN1006X,,31-DEC-99,133VN1006X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1004534,MED,01-JAN-05,136A00000X,,31-DEC-99,136A00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1004535,MED,01-JAN-05,146D00000X,,31-DEC-99,146D00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1004536,MED,01-JAN-05,146L00000X,,31-DEC-99,146L00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1004537,MED,01-JAN-05,146M00000X,,31-DEC-99,146M00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1004538,MED,01-JAN-05,146N00000X,,31-DEC-99,146N00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1004539,MED,01-JAN-05,152W00000X,,31-DEC-99,152W00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1004540,MED,01-JAN-05,152WC0802X,,31-DEC-99,152WC0802X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1004541,MED,01-JAN-05,152WL0500X,,31-DEC-99,152WL0500X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1004542,MED,01-JAN-05,152WP0200X,,31-DEC-99,152WP0200X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,1096,1013290,MED,01-JAN-01,521,,31-DEC-99,521,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1096,1013291,MED,01-JAN-01,524,,31-DEC-99,525,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1096,1013292,MED,01-JAN-01,527,,31-DEC-99,527,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1096,1013293,MED,01-JAN-01,529,,31-DEC-99,529,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1096,1013294,MED,01-JAN-01,532,,31-DEC-99,532,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1096,1013295,MED,01-JAN-01,536,,31-DEC-99,536,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,1096,1013296,MED,01-JAN-01,540,,31-DEC-99,541,,0,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,17-DEC-07 12.00.00.000000000 AM
P1,49,1014875,MED,01-JAN-05,291U00000X,,31-DEC-99,291U00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1014876,MED,01-JAN-05,292200000X,,31-DEC-99,292200000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1014877,MED,01-JAN-05,293D00000X,,31-DEC-99,293D00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1014878,MED,01-JAN-05,302F00000X,,31-DEC-99,302F00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1014879,MED,01-JAN-05,302R00000X,,31-DEC-99,302R00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1014880,MED,01-JAN-05,305R00000X,,31-DEC-99,305R00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,30,1014885,MED,01-JAN-01,002,,31-DEC-99,002,,0,JPRYOR,17-OCT-11 12.00.00.000000000 AM,JPRYOR,17-OCT-11 12.00.00.000000000 AM
P1,30,1014886,MED,01-JAN-01,003,,31-DEC-99,003,,0,JPRYOR,17-OCT-11 12.00.00.000000000 AM,JPRYOR,17-OCT-11 12.00.00.000000000 AM
P1,1054,1014888,MED,01-JAN-08,402,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014889,MED,01-JAN-08,403,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014890,MED,01-JAN-08,404,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014891,MED,01-JAN-08,401,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014892,MED,01-JAN-08,405,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014893,MED,01-JAN-08,406,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014894,MED,01-JAN-08,407,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014895,MED,01-JAN-08,408,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014896,MED,01-JAN-08,409,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014897,MED,01-JAN-08,412,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014898,MED,01-JAN-08,413,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014899,MED,01-JAN-08,414,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014900,MED,01-JAN-08,415,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014901,MED,01-JAN-08,416,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014903,MED,01-JAN-08,418,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014904,MED,01-JAN-08,419,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1054,1014905,MED,01-JAN-08,420,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,1002,1014906,MED,01-JAN-01,PP,,31-DEC-99,,,0,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM,INITIAL_LOAD,07-AUG-08 12.00.00.000000000 AM
P1,12,1015211,MED,01-JAN-08,139,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015212,MED,01-JAN-08,140,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015213,MED,01-JAN-08,141,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015214,MED,01-JAN-08,142,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015215,MED,01-JAN-08,143,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015216,MED,01-JAN-08,144,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015217,MED,01-JAN-08,145,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015218,MED,01-JAN-08,146,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015219,MED,01-JAN-08,147,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015220,MED,01-JAN-08,148,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015221,MED,01-JAN-08,149,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015222,MED,01-JAN-08,150,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015223,MED,01-JAN-08,151,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015224,MED,01-JAN-08,152,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015225,MED,01-JAN-08,153,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015226,MED,01-JAN-08,154,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015227,MED,01-JAN-08,155,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015228,MED,01-JAN-08,156,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015229,MED,01-JAN-08,157,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015230,MED,01-JAN-08,158,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015231,MED,01-JAN-08,159,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015232,MED,01-JAN-08,160,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015233,MED,01-JAN-08,161,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,1061,1013939,MED,01-JAN-01,156FX1101X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013940,MED,01-JAN-01,156FX1201X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013941,MED,01-JAN-01,156FX1202X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013942,MED,01-JAN-01,156FX1700X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1013943,MED,01-JAN-01,156FX1800X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1115,1000751,MED,01-JAN-01,08,,31-DEC-99,,,0,INITIAL_LOAD,05-NOV-08 12.00.00.000000000 AM,INITIAL_LOAD,05-NOV-08 12.00.00.000000000 AM
P1,1061,1000771,MED,01-JAN-01,164X00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000772,MED,01-JAN-01,167G00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000773,MED,01-JAN-01,170100000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000774,MED,01-JAN-01,170300000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000775,MED,01-JAN-01,171000000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000776,MED,01-JAN-01,1710I1002X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000777,MED,01-JAN-01,1710I1003X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000778,MED,01-JAN-01,171100000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000779,MED,01-JAN-01,171M00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000780,MED,01-JAN-01,171R00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000781,MED,01-JAN-01,171W00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000782,MED,01-JAN-01,171WH0202X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,49,1000783,MED,01-JAN-05,2086H0002X,,31-DEC-99,2086H0002X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,1061,1000784,MED,01-JAN-01,333600000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000785,MED,01-JAN-01,163WX0200X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000786,MED,01-JAN-01,163WX0601X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000787,MED,01-JAN-01,163WX0800X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000788,MED,01-JAN-01,163WX1100X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000796,MED,01-JAN-01,163WX1500X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,1061,1000797,MED,01-JAN-01,164W00000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,49,1004543,MED,01-JAN-05,152WS0006X,,31-DEC-99,152WS0006X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,1074,1014610,MED,01-JAN-01,020,,31-DEC-99,020,,0,INITIAL_LOAD,20-DEC-07 12.00.00.000000000 AM,INITIAL_LOAD,20-DEC-07 12.00.00.000000000 AM
P1,1061,1013315,MED,01-JAN-01,261QD0000X,,31-DEC-99,,,0,JPRYOR,21-JUL-09 12.00.00.000000000 AM,JPRYOR,21-JUL-09 12.00.00.000000000 AM
P1,12,1015234,MED,01-JAN-08,162,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015235,MED,01-JAN-08,163,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015236,MED,01-JAN-08,164,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015237,MED,01-JAN-08,165,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015238,MED,01-JAN-08,166,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015239,MED,01-JAN-08,167,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,12,1015240,MED,01-JAN-08,168,,31-DEC-99,,,0,JPRYOR,25-MAY-10 12.00.00.000000000 AM,JPRYOR,25-MAY-10 12.00.00.000000000 AM
P1,1119,1000802,MED,01-JAN-01,4,,31-DEC-99,,,0,INITIAL_LOAD,23-APR-09 12.00.00.000000000 AM,INITIAL_LOAD,23-APR-09 12.00.00.000000000 AM
P1,1119,1000803,MED,01-JAN-01,5,,31-DEC-99,,,0,INITIAL_LOAD,23-APR-09 12.00.00.000000000 AM,INITIAL_LOAD,23-APR-09 12.00.00.000000000 AM
